state_01,state_02,year,src_10_400,src_35_300
"IA","FL",1987,1,0
"IA","GA",1987,0,0
"IA","HI",1987,1,0
"IA","IA",1987,,
"IA","ID",1987,0,1
"IA","IL",1987,1,0
"IA","IN",1987,0,0
"IA","KS",1987,0,1
"IA","KY",1987,0,0
"IA","LA",1987,0,1
"IA","MA",1987,0,0
"IA","MD",1987,0,0
"IA","ME",1987,0,0
"IA","MI",1987,0,0
"IA","MN",1987,0,0
"IA","MO",1987,1,0
"IA","MS",1987,0,0
"IA","MT",1987,0,0
"IA","NC",1987,0,0
"IA","ND",1987,0,0
"IA","NE",1987,0,1
"IA","NH",1987,0,0
"IA","NJ",1987,0,0
"IA","NM",1987,0,0
"IA","NV",1987,1,0
"IA","NY",1987,0,0
"IA","OH",1987,0,0
"IA","OK",1987,0,0
"IA","OR",1987,0,1
"IA","PA",1987,0,0
"IA","RI",1987,0,0
"IA","SC",1987,0,0
"IA","SD",1987,0,0
"IA","TN",1987,0,0
"IA","TX",1987,0,1
"IA","UT",1987,0,0
"IA","VA",1987,0,0
"IA","VT",1987,0,0
"IA","WA",1987,0,0
"IA","WI",1987,0,0
"IA","WV",1987,0,0
"IA","WY",1987,0,0
"ID","AK",1987,1,0
"ID","AL",1987,0,0
"ID","AR",1987,0,0
"ID","AZ",1987,0,0
"ID","CA",1987,0,1
"ID","CO",1987,0,1
"ID","CT",1987,0,0
"ID","DE",1987,0,0
"ID","FL",1987,0,1
"ID","GA",1987,0,0
"ID","HI",1987,0,0
"ID","IA",1987,1,0
"ID","ID",1987,,
"ID","IL",1987,0,0
"ID","IN",1987,0,0
"ID","KS",1987,0,0
"ID","KY",1987,0,0
"ID","LA",1987,0,0
"ID","MA",1987,0,0
"ID","MD",1987,0,0
"ID","ME",1987,0,0
"ID","MI",1987,0,0
"ID","MN",1987,0,0
"ID","MO",1987,0,0
"ID","MS",1987,0,1
"ID","MT",1987,0,0
"ID","NC",1987,0,0
"ID","ND",1987,0,0
"ID","NE",1987,0,0
"ID","NH",1987,0,0
"ID","NJ",1987,0,1
"ID","NM",1987,0,0
"ID","NV",1987,0,0
"ID","NY",1987,0,1
"ID","OH",1987,0,0
"ID","OK",1987,0,0
"ID","OR",1987,1,1
"ID","PA",1987,0,0
"ID","RI",1987,0,0
"ID","SC",1987,0,1
"ID","SD",1987,0,0
"ID","TN",1987,0,0
"ID","TX",1987,0,0
"ID","UT",1987,0,0
"ID","VA",1987,0,0
"ID","VT",1987,0,0
"ID","WA",1987,0,0
"ID","WI",1987,0,0
"ID","WV",1987,0,0
"ID","WY",1987,0,0
"IL","AK",1987,1,0
"IL","AL",1987,0,0
"IL","AR",1987,0,0
"IL","AZ",1987,0,0
"IL","CA",1987,0,1
"IL","CO",1987,0,0
"IL","CT",1987,1,0
"IL","DE",1987,0,0
"IL","FL",1987,0,0
"IL","GA",1987,0,0
"IL","HI",1987,0,0
"IL","IA",1987,0,0
"IL","ID",1987,0,0
"IL","IL",1987,,
"IL","IN",1987,0,0
"IL","KS",1987,0,0
"IL","KY",1987,1,1
"IL","LA",1987,0,0
"IL","MA",1987,0,0
"IL","MD",1987,0,1
"IL","ME",1987,0,0
"IL","MI",1987,1,1
"IL","MN",1987,0,1
"IL","MO",1987,0,0
"IL","MS",1987,1,0
"IL","MT",1987,0,0
"IL","NC",1987,0,0
"IL","ND",1987,0,0
"IL","NE",1987,0,0
"IL","NH",1987,0,0
"IL","NJ",1987,0,0
"IL","NM",1987,0,0
"IL","NV",1987,0,0
"IL","NY",1987,0,1
"IL","OH",1987,0,0
"IL","OK",1987,0,0
"IL","OR",1987,0,0
"IL","PA",1987,1,0
"IL","RI",1987,0,0
"IL","SC",1987,0,0
"IL","SD",1987,0,0
"IL","TN",1987,0,0
"IL","TX",1987,0,0
"IL","UT",1987,0,0
"IL","VA",1987,0,0
"IL","VT",1987,1,0
"IL","WA",1987,0,0
"IL","WI",1987,0,0
"IL","WV",1987,0,0
"IL","WY",1987,0,1
"IN","AK",1987,0,0
"IN","AL",1987,0,0
"IN","AR",1987,0,0
"IN","AZ",1987,0,0
"IN","CA",1987,0,0
"IN","CO",1987,0,1
"IN","CT",1987,0,0
"IN","DE",1987,0,0
"IN","FL",1987,1,1
"IN","GA",1987,0,0
"IN","HI",1987,0,0
"IN","IA",1987,0,0
"IN","ID",1987,0,1
"IN","IL",1987,0,0
"IN","IN",1987,,
"IN","KS",1987,0,0
"IN","KY",1987,0,0
"IN","LA",1987,0,0
"IN","MA",1987,0,1
"IN","MD",1987,1,1
"IN","ME",1987,0,0
"IN","MI",1987,1,0
"IN","MN",1987,0,0
"IN","MO",1987,1,0
"IN","MS",1987,0,0
"IN","MT",1987,0,0
"IN","NC",1987,0,0
"IN","ND",1987,0,0
"IN","NE",1987,0,0
"IN","NH",1987,0,0
"IN","NJ",1987,0,0
"IN","NM",1987,0,0
"IN","NV",1987,0,0
"IN","NY",1987,0,0
"IN","OH",1987,0,1
"IN","OK",1987,0,0
"IN","OR",1987,0,0
"IN","PA",1987,0,0
"IN","RI",1987,0,0
"IN","SC",1987,0,0
"IN","SD",1987,0,0
"IN","TN",1987,0,0
"IN","TX",1987,0,0
"IN","UT",1987,0,0
"IN","VA",1987,1,0
"IN","VT",1987,0,0
"IN","WA",1987,0,0
"IN","WI",1987,0,0
"IN","WV",1987,0,0
"IN","WY",1987,0,0
"KS","AK",1987,0,0
"KS","AL",1987,1,0
"KS","AR",1987,0,0
"KS","AZ",1987,0,0
"KS","CA",1987,0,1
"KS","CO",1987,0,0
"KS","CT",1987,0,0
"KS","DE",1987,0,0
"KS","FL",1987,1,1
"KS","GA",1987,0,0
"KS","HI",1987,0,0
"KS","IA",1987,1,0
"KS","ID",1987,0,0
"KS","IL",1987,0,0
"KS","IN",1987,0,0
"KS","KS",1987,,
"KS","KY",1987,0,1
"KS","LA",1987,0,0
"KS","MA",1987,0,0
"KS","MD",1987,0,1
"KS","ME",1987,0,0
"KS","MI",1987,0,0
"KS","MN",1987,0,1
"KS","MO",1987,0,0
"KS","MS",1987,1,0
"KS","MT",1987,0,0
"KS","NC",1987,0,0
"KS","ND",1987,0,0
"KS","NE",1987,0,0
"KS","NH",1987,0,0
"KS","NJ",1987,0,0
"KS","NM",1987,0,0
"KS","NV",1987,0,0
"KS","NY",1987,0,0
"KS","OH",1987,0,0
"KS","OK",1987,0,0
"KS","OR",1987,1,0
"KS","PA",1987,0,0
"KS","RI",1987,1,0
"KS","SC",1987,0,1
"KS","SD",1987,0,0
"KS","TN",1987,0,0
"KS","TX",1987,0,0
"KS","UT",1987,0,0
"KS","VA",1987,0,0
"KS","VT",1987,0,0
"KS","WA",1987,0,0
"KS","WI",1987,0,0
"KS","WV",1987,0,1
"KS","WY",1987,0,0
"KY","AK",1987,0,0
"KY","AL",1987,0,0
"KY","AR",1987,0,0
"KY","AZ",1987,0,0
"KY","CA",1987,0,0
"KY","CO",1987,0,0
"KY","CT",1987,0,0
"KY","DE",1987,0,0
"KY","FL",1987,0,0
"KY","GA",1987,0,0
"KY","HI",1987,0,0
"KY","IA",1987,0,0
"KY","ID",1987,0,0
"KY","IL",1987,0,0
"KY","IN",1987,0,0
"KY","KS",1987,0,0
"KY","KY",1987,,
"KY","LA",1987,1,1
"KY","MA",1987,0,0
"KY","MD",1987,0,0
"KY","ME",1987,0,0
"KY","MI",1987,0,0
"KY","MN",1987,0,0
"KY","MO",1987,0,0
"KY","MS",1987,0,0
"KY","MT",1987,1,1
"KY","NC",1987,1,0
"KY","ND",1987,0,0
"KY","NE",1987,0,0
"KY","NH",1987,0,0
"KY","NJ",1987,0,0
"KY","NM",1987,0,0
"KY","NV",1987,0,0
"KY","NY",1987,0,0
"KY","OH",1987,0,0
"KY","OK",1987,0,1
"KY","OR",1987,0,1
"KY","PA",1987,0,0
"KY","RI",1987,0,1
"KY","SC",1987,0,0
"KY","SD",1987,0,0
"KY","TN",1987,0,1
"KY","TX",1987,0,0
"KY","UT",1987,0,0
"KY","VA",1987,1,0
"KY","VT",1987,0,1
"KY","WA",1987,0,0
"KY","WI",1987,0,0
"KY","WV",1987,0,0
"KY","WY",1987,0,0
"LA","AK",1987,0,0
"LA","AL",1987,0,0
"LA","AR",1987,0,0
"LA","AZ",1987,0,0
"LA","CA",1987,0,0
"LA","CO",1987,0,0
"LA","CT",1987,0,0
"LA","DE",1987,1,0
"LA","FL",1987,0,1
"LA","GA",1987,1,1
"LA","HI",1987,0,0
"LA","IA",1987,0,0
"LA","ID",1987,0,0
"LA","IL",1987,0,0
"LA","IN",1987,0,0
"LA","KS",1987,0,0
"LA","KY",1987,0,0
"LA","LA",1987,,
"LA","MA",1987,0,0
"LA","MD",1987,0,0
"LA","ME",1987,0,0
"LA","MI",1987,0,0
"LA","MN",1987,0,0
"LA","MO",1987,0,0
"LA","MS",1987,0,0
"LA","MT",1987,1,0
"LA","NC",1987,0,0
"LA","ND",1987,0,0
"LA","NE",1987,0,0
"LA","NH",1987,0,0
"LA","NJ",1987,0,1
"LA","NM",1987,1,0
"LA","NV",1987,0,0
"LA","NY",1987,0,0
"LA","OH",1987,0,0
"LA","OK",1987,0,0
"LA","OR",1987,0,1
"LA","PA",1987,0,0
"LA","RI",1987,0,0
"LA","SC",1987,0,0
"LA","SD",1987,0,0
"LA","TN",1987,0,0
"LA","TX",1987,0,0
"LA","UT",1987,0,0
"LA","VA",1987,1,0
"LA","VT",1987,0,0
"LA","WA",1987,0,0
"LA","WI",1987,0,0
"LA","WV",1987,0,0
"LA","WY",1987,0,0
"MA","AK",1987,1,0
"MA","AL",1987,0,0
"MA","AR",1987,0,0
"MA","AZ",1987,0,0
"MA","CA",1987,1,0
"MA","CO",1987,0,1
"MA","CT",1987,1,1
"MA","DE",1987,0,0
"MA","FL",1987,0,0
"MA","GA",1987,0,0
"MA","HI",1987,0,0
"MA","IA",1987,1,0
"MA","ID",1987,0,0
"MA","IL",1987,0,0
"MA","IN",1987,0,0
"MA","KS",1987,0,0
"MA","KY",1987,0,0
"MA","LA",1987,0,0
"MA","MA",1987,,
"MA","MD",1987,0,0
"MA","ME",1987,0,0
"MA","MI",1987,0,0
"MA","MN",1987,0,1
"MA","MO",1987,0,0
"MA","MS",1987,0,0
"MA","MT",1987,0,0
"MA","NC",1987,0,0
"MA","ND",1987,0,0
"MA","NE",1987,0,0
"MA","NH",1987,0,0
"MA","NJ",1987,0,1
"MA","NM",1987,0,0
"MA","NV",1987,0,0
"MA","NY",1987,1,1
"MA","OH",1987,0,0
"MA","OK",1987,1,0
"MA","OR",1987,1,0
"MA","PA",1987,0,0
"MA","RI",1987,0,0
"MA","SC",1987,0,0
"MA","SD",1987,0,0
"MA","TN",1987,0,1
"MA","TX",1987,0,1
"MA","UT",1987,0,1
"MA","VA",1987,0,0
"MA","VT",1987,0,0
"MA","WA",1987,0,0
"MA","WI",1987,0,0
"MA","WV",1987,0,0
"MA","WY",1987,0,0
"MD","AK",1987,0,0
"MD","AL",1987,0,0
"MD","AR",1987,0,0
"MD","AZ",1987,0,0
"MD","CA",1987,0,1
"MD","CO",1987,0,0
"MD","CT",1987,0,0
"MD","DE",1987,0,0
"MD","FL",1987,0,1
"MD","GA",1987,0,0
"MD","HI",1987,0,0
"MD","IA",1987,0,0
"MD","ID",1987,0,0
"MD","IL",1987,1,0
"MD","IN",1987,0,0
"MD","KS",1987,0,0
"MD","KY",1987,0,0
"MD","LA",1987,1,1
"MD","MA",1987,0,0
"MD","MD",1987,,
"MD","ME",1987,0,1
"MD","MI",1987,1,1
"MD","MN",1987,0,0
"MD","MO",1987,0,1
"MD","MS",1987,0,0
"MD","MT",1987,0,0
"MD","NC",1987,0,0
"MD","ND",1987,0,0
"MD","NE",1987,0,0
"MD","NH",1987,0,0
"MD","NJ",1987,0,0
"MD","NM",1987,0,0
"MD","NV",1987,0,0
"MD","NY",1987,0,0
"MD","OH",1987,0,0
"MD","OK",1987,0,0
"MD","OR",1987,0,0
"MD","PA",1987,0,0
"MD","RI",1987,0,0
"MD","SC",1987,0,0
"MD","SD",1987,0,0
"MD","TN",1987,0,0
"MD","TX",1987,0,1
"MD","UT",1987,0,0
"MD","VA",1987,0,0
"MD","VT",1987,0,0
"MD","WA",1987,0,0
"MD","WI",1987,1,0
"MD","WV",1987,0,0
"MD","WY",1987,0,0
"ME","AK",1987,1,0
"ME","AL",1987,0,0
"ME","AR",1987,0,0
"ME","AZ",1987,0,0
"ME","CA",1987,0,1
"ME","CO",1987,0,0
"ME","CT",1987,1,1
"ME","DE",1987,0,0
"ME","FL",1987,0,0
"ME","GA",1987,1,0
"ME","HI",1987,0,0
"ME","IA",1987,0,0
"ME","ID",1987,0,0
"ME","IL",1987,1,1
"ME","IN",1987,0,0
"ME","KS",1987,0,0
"ME","KY",1987,0,0
"ME","LA",1987,0,0
"ME","MA",1987,0,0
"ME","MD",1987,0,0
"ME","ME",1987,,
"ME","MI",1987,0,0
"ME","MN",1987,0,0
"ME","MO",1987,1,0
"ME","MS",1987,0,0
"ME","MT",1987,0,0
"ME","NC",1987,0,0
"ME","ND",1987,0,0
"ME","NE",1987,0,0
"ME","NH",1987,0,0
"ME","NJ",1987,0,0
"ME","NM",1987,0,0
"ME","NV",1987,0,0
"ME","NY",1987,0,1
"ME","OH",1987,0,0
"ME","OK",1987,0,0
"ME","OR",1987,0,1
"ME","PA",1987,0,0
"ME","RI",1987,0,0
"ME","SC",1987,0,0
"ME","SD",1987,0,0
"ME","TN",1987,0,1
"ME","TX",1987,0,0
"ME","UT",1987,1,1
"ME","VA",1987,0,0
"ME","VT",1987,0,0
"ME","WA",1987,0,0
"ME","WI",1987,0,0
"ME","WV",1987,0,0
"ME","WY",1987,0,1
"MI","AK",1987,0,0
"MI","AL",1987,0,0
"MI","AR",1987,0,0
"MI","AZ",1987,0,0
"MI","CA",1987,0,0
"MI","CO",1987,1,0
"MI","CT",1987,0,0
"MI","DE",1987,1,0
"MI","FL",1987,0,0
"MI","GA",1987,0,0
"MI","HI",1987,0,0
"MI","IA",1987,0,0
"MI","ID",1987,0,0
"MI","IL",1987,0,0
"MI","IN",1987,0,0
"MI","KS",1987,0,0
"MI","KY",1987,0,0
"MI","LA",1987,0,0
"MI","MA",1987,0,0
"MI","MD",1987,0,0
"MI","ME",1987,0,0
"MI","MI",1987,,
"MI","MN",1987,0,0
"MI","MO",1987,0,0
"MI","MS",1987,0,0
"MI","MT",1987,0,0
"MI","NC",1987,0,1
"MI","ND",1987,0,0
"MI","NE",1987,0,0
"MI","NH",1987,0,0
"MI","NJ",1987,0,1
"MI","NM",1987,0,0
"MI","NV",1987,1,0
"MI","NY",1987,0,1
"MI","OH",1987,0,0
"MI","OK",1987,0,0
"MI","OR",1987,0,1
"MI","PA",1987,0,0
"MI","RI",1987,0,1
"MI","SC",1987,0,0
"MI","SD",1987,0,0
"MI","TN",1987,0,0
"MI","TX",1987,0,1
"MI","UT",1987,0,0
"MI","VA",1987,0,0
"MI","VT",1987,0,0
"MI","WA",1987,0,0
"MI","WI",1987,0,0
"MI","WV",1987,0,0
"MI","WY",1987,0,0
"MN","AK",1987,0,0
"MN","AL",1987,0,0
"MN","AR",1987,0,0
"MN","AZ",1987,0,0
"MN","CA",1987,0,0
"MN","CO",1987,0,0
"MN","CT",1987,1,1
"MN","DE",1987,1,0
"MN","FL",1987,0,0
"MN","GA",1987,0,0
"MN","HI",1987,0,0
"MN","IA",1987,0,1
"MN","ID",1987,0,0
"MN","IL",1987,0,0
"MN","IN",1987,0,0
"MN","KS",1987,0,1
"MN","KY",1987,0,1
"MN","LA",1987,0,0
"MN","MA",1987,0,0
"MN","MD",1987,0,0
"MN","ME",1987,0,0
"MN","MI",1987,0,1
"MN","MN",1987,,
"MN","MO",1987,0,0
"MN","MS",1987,0,0
"MN","MT",1987,0,0
"MN","NC",1987,0,0
"MN","ND",1987,0,0
"MN","NE",1987,0,0
"MN","NH",1987,0,1
"MN","NJ",1987,0,0
"MN","NM",1987,1,0
"MN","NV",1987,0,0
"MN","NY",1987,0,1
"MN","OH",1987,0,0
"MN","OK",1987,0,0
"MN","OR",1987,0,0
"MN","PA",1987,0,0
"MN","RI",1987,0,0
"MN","SC",1987,0,0
"MN","SD",1987,0,0
"MN","TN",1987,0,0
"MN","TX",1987,1,0
"MN","UT",1987,0,0
"MN","VA",1987,0,0
"MN","VT",1987,0,0
"MN","WA",1987,0,0
"MN","WI",1987,1,0
"MN","WV",1987,0,0
"MN","WY",1987,0,0
"MO","AK",1987,0,0
"MO","AL",1987,1,0
"MO","AR",1987,0,0
"MO","AZ",1987,0,1
"MO","CA",1987,0,0
"MO","CO",1987,1,0
"MO","CT",1987,1,0
"MO","DE",1987,0,0
"MO","FL",1987,0,0
"MO","GA",1987,0,1
"MO","HI",1987,0,0
"MO","IA",1987,0,0
"MO","ID",1987,0,0
"MO","IL",1987,0,0
"MO","IN",1987,0,0
"MO","KS",1987,0,0
"MO","KY",1987,0,0
"MO","LA",1987,1,0
"MO","MA",1987,0,1
"MO","MD",1987,0,0
"MO","ME",1987,0,0
"MO","MI",1987,0,0
"MO","MN",1987,0,0
"MO","MO",1987,,
"MO","MS",1987,0,0
"MO","MT",1987,0,0
"MO","NC",1987,1,0
"MO","ND",1987,0,0
"MO","NE",1987,0,0
"MO","NH",1987,1,1
"MO","NJ",1987,0,0
"MO","NM",1987,0,0
"MO","NV",1987,0,0
"MO","NY",1987,0,0
"MO","OH",1987,1,1
"MO","OK",1987,0,0
"MO","OR",1987,0,0
"MO","PA",1987,0,0
"MO","RI",1987,1,0
"MO","SC",1987,0,0
"MO","SD",1987,0,0
"MO","TN",1987,0,0
"MO","TX",1987,1,0
"MO","UT",1987,0,0
"MO","VA",1987,0,0
"MO","VT",1987,0,0
"MO","WA",1987,0,1
"MO","WI",1987,0,0
"MO","WV",1987,0,0
"MO","WY",1987,0,0
"MS","AK",1987,0,0
"MS","AL",1987,0,0
"MS","AR",1987,0,0
"MS","AZ",1987,0,0
"MS","CA",1987,0,0
"MS","CO",1987,0,0
"MS","CT",1987,0,1
"MS","DE",1987,0,0
"MS","FL",1987,0,0
"MS","GA",1987,0,0
"MS","HI",1987,0,0
"MS","IA",1987,0,0
"MS","ID",1987,0,0
"MS","IL",1987,0,0
"MS","IN",1987,0,0
"MS","KS",1987,0,0
"MS","KY",1987,0,0
"MS","LA",1987,0,0
"MS","MA",1987,0,0
"MS","MD",1987,0,0
"MS","ME",1987,0,0
"MS","MI",1987,0,0
"MS","MN",1987,1,0
"MS","MO",1987,0,0
"MS","MS",1987,,
"MS","MT",1987,0,0
"MS","NC",1987,0,0
"MS","ND",1987,0,0
"MS","NE",1987,0,0
"MS","NH",1987,0,0
"MS","NJ",1987,0,0
"MS","NM",1987,0,0
"MS","NV",1987,0,0
"MS","NY",1987,0,1
"MS","OH",1987,0,0
"MS","OK",1987,0,0
"MS","OR",1987,0,0
"MS","PA",1987,0,0
"MS","RI",1987,0,0
"MS","SC",1987,0,0
"MS","SD",1987,0,0
"MS","TN",1987,1,0
"MS","TX",1987,0,1
"MS","UT",1987,0,0
"MS","VA",1987,1,0
"MS","VT",1987,0,1
"MS","WA",1987,0,0
"MS","WI",1987,0,0
"MS","WV",1987,0,0
"MS","WY",1987,0,0
"MT","AK",1987,0,0
"MT","AL",1987,0,0
"MT","AR",1987,0,0
"MT","AZ",1987,0,0
"MT","CA",1987,1,1
"MT","CO",1987,0,0
"MT","CT",1987,0,0
"MT","DE",1987,0,0
"MT","FL",1987,0,0
"MT","GA",1987,1,0
"MT","HI",1987,0,0
"MT","IA",1987,1,0
"MT","ID",1987,1,0
"MT","IL",1987,0,0
"MT","IN",1987,0,0
"MT","KS",1987,0,1
"MT","KY",1987,0,0
"MT","LA",1987,0,1
"MT","MA",1987,0,0
"MT","MD",1987,0,0
"MT","ME",1987,0,0
"MT","MI",1987,0,1
"MT","MN",1987,0,0
"MT","MO",1987,0,0
"MT","MS",1987,0,0
"MT","MT",1987,,
"MT","NC",1987,0,0
"MT","ND",1987,0,0
"MT","NE",1987,0,0
"MT","NH",1987,0,0
"MT","NJ",1987,0,0
"MT","NM",1987,0,0
"MT","NV",1987,0,0
"MT","NY",1987,0,0
"MT","OH",1987,0,0
"MT","OK",1987,0,0
"MT","OR",1987,0,1
"MT","PA",1987,0,0
"MT","RI",1987,0,1
"MT","SC",1987,0,0
"MT","SD",1987,1,0
"MT","TN",1987,0,0
"MT","TX",1987,0,0
"MT","UT",1987,0,0
"MT","VA",1987,0,0
"MT","VT",1987,0,0
"MT","WA",1987,0,0
"MT","WI",1987,0,0
"MT","WV",1987,0,0
"MT","WY",1987,0,0
"NC","AK",1987,0,0
"NC","AL",1987,0,0
"NC","AR",1987,0,0
"NC","AZ",1987,0,0
"NC","CA",1987,0,1
"NC","CO",1987,0,0
"NC","CT",1987,0,0
"NC","DE",1987,0,0
"NC","FL",1987,0,0
"NC","GA",1987,0,0
"NC","HI",1987,0,0
"NC","IA",1987,1,0
"NC","ID",1987,0,1
"NC","IL",1987,0,0
"NC","IN",1987,0,0
"NC","KS",1987,0,0
"NC","KY",1987,0,0
"NC","LA",1987,0,0
"NC","MA",1987,0,0
"NC","MD",1987,0,0
"NC","ME",1987,0,0
"NC","MI",1987,0,1
"NC","MN",1987,0,0
"NC","MO",1987,0,0
"NC","MS",1987,0,1
"NC","MT",1987,0,0
"NC","NC",1987,,
"NC","ND",1987,0,0
"NC","NE",1987,0,0
"NC","NH",1987,0,0
"NC","NJ",1987,0,1
"NC","NM",1987,0,0
"NC","NV",1987,0,0
"NC","NY",1987,1,1
"NC","OH",1987,0,0
"NC","OK",1987,1,0
"NC","OR",1987,0,0
"NC","PA",1987,0,0
"NC","RI",1987,0,0
"NC","SC",1987,0,0
"NC","SD",1987,1,0
"NC","TN",1987,0,0
"NC","TX",1987,0,0
"NC","UT",1987,0,0
"NC","VA",1987,0,0
"NC","VT",1987,0,0
"NC","WA",1987,0,0
"NC","WI",1987,0,0
"NC","WV",1987,1,0
"NC","WY",1987,0,0
"ND","AK",1987,0,0
"ND","AL",1987,0,0
"ND","AR",1987,0,0
"ND","AZ",1987,0,0
"ND","CA",1987,1,1
"ND","CO",1987,0,0
"ND","CT",1987,1,0
"ND","DE",1987,0,0
"ND","FL",1987,0,0
"ND","GA",1987,0,0
"ND","HI",1987,0,0
"ND","IA",1987,0,0
"ND","ID",1987,1,1
"ND","IL",1987,0,0
"ND","IN",1987,0,0
"ND","KS",1987,0,0
"ND","KY",1987,0,0
"ND","LA",1987,0,0
"ND","MA",1987,0,0
"ND","MD",1987,0,0
"ND","ME",1987,0,0
"ND","MI",1987,0,0
"ND","MN",1987,0,0
"ND","MO",1987,0,0
"ND","MS",1987,0,0
"ND","MT",1987,0,0
"ND","NC",1987,0,0
"ND","ND",1987,,
"ND","NE",1987,0,0
"ND","NH",1987,0,0
"ND","NJ",1987,0,0
"ND","NM",1987,0,0
"ND","NV",1987,0,0
"ND","NY",1987,0,0
"ND","OH",1987,0,1
"ND","OK",1987,0,0
"ND","OR",1987,0,0
"ND","PA",1987,0,0
"ND","RI",1987,0,1
"ND","SC",1987,0,0
"ND","SD",1987,1,0
"ND","TN",1987,0,0
"ND","TX",1987,0,0
"ND","UT",1987,0,0
"ND","VA",1987,0,0
"ND","VT",1987,0,0
"ND","WA",1987,0,0
"ND","WI",1987,0,0
"ND","WV",1987,0,0
"ND","WY",1987,0,0
"NE","AK",1987,0,0
"NE","AL",1987,0,0
"NE","AR",1987,0,0
"NE","AZ",1987,0,0
"NE","CA",1987,0,1
"NE","CO",1987,0,0
"NE","CT",1987,1,0
"NE","DE",1987,0,0
"NE","FL",1987,0,1
"NE","GA",1987,0,0
"NE","HI",1987,0,0
"NE","IA",1987,0,0
"NE","ID",1987,0,0
"NE","IL",1987,0,0
"NE","IN",1987,0,0
"NE","KS",1987,0,0
"NE","KY",1987,0,0
"NE","LA",1987,0,0
"NE","MA",1987,0,0
"NE","MD",1987,0,0
"NE","ME",1987,0,0
"NE","MI",1987,0,0
"NE","MN",1987,1,1
"NE","MO",1987,0,0
"NE","MS",1987,0,1
"NE","MT",1987,0,0
"NE","NC",1987,0,0
"NE","ND",1987,0,0
"NE","NE",1987,,
"NE","NH",1987,0,0
"NE","NJ",1987,0,0
"NE","NM",1987,0,0
"NE","NV",1987,0,0
"NE","NY",1987,0,1
"NE","OH",1987,0,0
"NE","OK",1987,0,0
"NE","OR",1987,1,0
"NE","PA",1987,0,0
"NE","RI",1987,0,0
"NE","SC",1987,0,0
"NE","SD",1987,0,0
"NE","TN",1987,1,1
"NE","TX",1987,0,0
"NE","UT",1987,0,0
"NE","VA",1987,0,0
"NE","VT",1987,0,0
"NE","WA",1987,0,0
"NE","WI",1987,0,0
"NE","WV",1987,0,0
"NE","WY",1987,0,0
"NH","AK",1987,1,0
"NH","AL",1987,0,0
"NH","AR",1987,0,0
"NH","AZ",1987,0,0
"NH","CA",1987,0,1
"NH","CO",1987,0,0
"NH","CT",1987,1,1
"NH","DE",1987,0,0
"NH","FL",1987,0,0
"NH","GA",1987,1,0
"NH","HI",1987,0,0
"NH","IA",1987,0,0
"NH","ID",1987,0,0
"NH","IL",1987,1,1
"NH","IN",1987,0,0
"NH","KS",1987,0,0
"NH","KY",1987,0,0
"NH","LA",1987,0,0
"NH","MA",1987,0,0
"NH","MD",1987,0,0
"NH","ME",1987,0,0
"NH","MI",1987,0,1
"NH","MN",1987,0,0
"NH","MO",1987,0,0
"NH","MS",1987,0,0
"NH","MT",1987,0,0
"NH","NC",1987,0,0
"NH","ND",1987,0,0
"NH","NE",1987,0,0
"NH","NH",1987,,
"NH","NJ",1987,0,1
"NH","NM",1987,0,0
"NH","NV",1987,0,0
"NH","NY",1987,0,1
"NH","OH",1987,0,0
"NH","OK",1987,0,0
"NH","OR",1987,0,0
"NH","PA",1987,0,0
"NH","RI",1987,0,0
"NH","SC",1987,0,0
"NH","SD",1987,0,0
"NH","TN",1987,0,0
"NH","TX",1987,0,0
"NH","UT",1987,0,0
"NH","VA",1987,0,0
"NH","VT",1987,0,0
"NH","WA",1987,0,0
"NH","WI",1987,0,0
"NH","WV",1987,0,0
"NH","WY",1987,0,0
"NJ","AK",1987,0,0
"NJ","AL",1987,1,0
"NJ","AR",1987,0,0
"NJ","AZ",1987,0,0
"NJ","CA",1987,0,0
"NJ","CO",1987,0,0
"NJ","CT",1987,0,1
"NJ","DE",1987,0,0
"NJ","FL",1987,1,0
"NJ","GA",1987,0,0
"NJ","HI",1987,0,0
"NJ","IA",1987,0,0
"NJ","ID",1987,0,0
"NJ","IL",1987,1,0
"NJ","IN",1987,0,0
"NJ","KS",1987,0,0
"NJ","KY",1987,0,0
"NJ","LA",1987,0,0
"NJ","MA",1987,1,0
"NJ","MD",1987,1,1
"NJ","ME",1987,0,0
"NJ","MI",1987,0,0
"NJ","MN",1987,0,1
"NJ","MO",1987,0,0
"NJ","MS",1987,0,0
"NJ","MT",1987,0,0
"NJ","NC",1987,0,0
"NJ","ND",1987,0,0
"NJ","NE",1987,0,0
"NJ","NH",1987,0,0
"NJ","NJ",1987,,
"NJ","NM",1987,0,0
"NJ","NV",1987,0,0
"NJ","NY",1987,0,1
"NJ","OH",1987,0,0
"NJ","OK",1987,0,0
"NJ","OR",1987,0,0
"NJ","PA",1987,0,0
"NJ","RI",1987,0,0
"NJ","SC",1987,1,0
"NJ","SD",1987,0,0
"NJ","TN",1987,0,0
"NJ","TX",1987,0,0
"NJ","UT",1987,0,1
"NJ","VA",1987,0,0
"NJ","VT",1987,0,1
"NJ","WA",1987,0,0
"NJ","WI",1987,0,0
"NJ","WV",1987,0,0
"NJ","WY",1987,0,0
"NM","AK",1987,0,0
"NM","AL",1987,0,1
